datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_24,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_24,hour,day_of_week,month
2005-02-19 20:00:00,2.7,1275.0,275.0,12.3,1061.0,427.0,593.0,211.0,1203.0,1494.0,10.4,37.3,0.4708,2.5,1.7,1.4,1.8,202.0,168.0,140.0,164.0,20,5,2
2005-02-19 22:00:00,2.8,1277.0,275.0,10.4,991.0,459.0,609.0,214.0,1141.0,1575.0,9.1,41.9,0.4857,2.7,2.5,1.7,2.4,211.0,202.0,168.0,141.0,22,5,2
2005-02-19 23:00:00,1.9,1207.0,275.0,7.7,888.0,293.0,664.0,181.0,1062.0,1447.0,9.3,41.9,0.4927,2.8,2.7,2.5,2.8,214.0,211.0,202.0,204.0,23,5,2
2005-02-20 00:00:00,1.9,1222.0,275.0,7.5,880.0,269.0,684.0,173.0,1083.0,1367.0,9.4,44.7,0.5279,1.9,2.8,2.7,3.3,181.0,214.0,211.0,210.0,0,6,2
2005-02-20 01:00:00,1.7,1141.0,275.0,6.1,816.0,244.0,745.0,169.0,1026.0,1230.0,8.5,45.8,0.5108,1.9,1.9,2.8,2.8,173.0,181.0,214.0,202.0,1,6,2
2005-02-20 02:00:00,2.2,1228.0,275.0,8.3,913.0,293.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53,1.7,1.9,1.9,2.4,169.0,173.0,181.0,190.0,2,6,2
2005-02-20 03:00:00,1.6,1120.0,275.0,5.1,770.0,235.0,756.0,152.0,1012.0,1191.0,7.7,49.7,0.5242,2.2,1.7,1.9,2.1,174.0,169.0,173.0,219.0,3,6,2
2005-02-20 04:00:00,1.5,1067.0,275.0,4.9,758.0,177.0,775.0,130.0,993.0,1009.0,8.2,46.9,0.5099,1.6,2.2,1.7,1.5,152.0,174.0,169.0,156.0,4,6,2
2005-02-20 05:00:00,0.8,947.0,275.0,1.9,580.0,81.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375,1.5,1.6,2.2,1.2,130.0,152.0,174.0,127.0,5,6,2
2005-02-20 06:00:00,0.5,918.0,275.0,1.0,501.0,42.0,1148.0,40.0,881.0,420.0,8.0,54.7,0.5883,0.8,1.5,1.6,0.9,72.0,130.0,152.0,98.0,6,6,2
2005-02-20 07:00:00,0.5,920.0,275.0,1.1,506.0,61.0,1142.0,56.0,905.0,453.0,7.8,55.7,0.5914,0.5,0.8,1.5,0.8,40.0,72.0,130.0,89.0,7,6,2
2005-02-20 08:00:00,0.7,941.0,275.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796,0.5,0.5,0.8,0.8,56.0,40.0,72.0,104.0,8,6,2
2005-02-20 09:00:00,0.7,949.0,275.0,1.6,552.0,98.0,1035.0,81.0,919.0,531.0,8.8,50.7,0.5752,0.7,0.5,0.5,1.1,81.0,56.0,40.0,148.0,9,6,2
2005-02-20 10:00:00,0.9,990.0,275.0,2.3,604.0,114.0,944.0,88.0,947.0,579.0,10.1,47.6,0.587,0.7,0.7,0.5,1.9,81.0,81.0,56.0,194.0,10,6,2
2005-02-20 11:00:00,1.0,996.0,275.0,2.5,620.0,118.0,928.0,94.0,946.0,570.0,10.6,45.8,0.5838,0.9,0.7,0.7,2.2,88.0,81.0,81.0,200.0,11,6,2
2005-02-20 12:00:00,1.1,1023.0,275.0,2.5,623.0,120.0,916.0,97.0,976.0,571.0,9.1,56.2,0.6515,1.0,0.9,0.7,2.1,94.0,88.0,81.0,217.0,12,6,2
2005-02-20 13:00:00,1.1,1037.0,275.0,2.8,636.0,151.0,891.0,112.0,1024.0,582.0,7.9,66.5,0.7124,1.1,1.0,0.9,2.3,97.0,94.0,88.0,210.0,13,6,2
2005-02-20 14:00:00,1.0,1017.0,275.0,2.4,613.0,131.0,919.0,104.0,1007.0,551.0,8.0,65.0,0.6991,1.1,1.1,1.0,1.2,112.0,97.0,94.0,126.0,14,6,2
2005-02-20 15:00:00,1.1,1042.0,275.0,3.3,671.0,145.0,861.0,107.0,1038.0,634.0,8.4,61.0,0.6721,1.0,1.1,1.1,1.2,104.0,112.0,97.0,118.0,15,6,2
2005-02-20 16:00:00,1.3,1037.0,275.0,3.2,665.0,156.0,854.0,114.0,1013.0,633.0,8.6,57.3,0.6429,1.1,1.0,1.1,1.1,107.0,104.0,112.0,114.0,16,6,2
2005-02-20 17:00:00,1.2,1009.0,275.0,2.8,640.0,151.0,915.0,115.0,996.0,613.0,8.4,56.3,0.6227,1.3,1.1,1.0,1.1,114.0,107.0,104.0,117.0,17,6,2
2005-02-20 18:00:00,1.3,1033.0,275.0,3.4,675.0,173.0,853.0,127.0,1006.0,702.0,8.0,57.7,0.6222,1.2,1.3,1.1,1.4,115.0,114.0,107.0,140.0,18,6,2
2005-02-20 19:00:00,1.1,1016.0,275.0,2.9,647.0,154.0,906.0,119.0,997.0,649.0,7.1,62.6,0.6341,1.3,1.2,1.3,1.7,127.0,115.0,114.0,168.0,19,6,2
2005-02-20 20:00:00,1.5,1076.0,275.0,4.6,745.0,221.0,801.0,149.0,1040.0,841.0,7.4,59.3,0.6123,1.1,1.3,1.2,2.5,119.0,127.0,115.0,202.0,20,6,2
2005-02-20 21:00:00,1.4,1029.0,275.0,3.8,699.0,193.0,851.0,140.0,1001.0,795.0,7.7,56.9,0.5994,1.5,1.1,1.3,2.7,149.0,119.0,127.0,211.0,21,6,2
2005-02-20 22:00:00,1.1,984.0,275.0,3.1,661.0,130.0,898.0,105.0,965.0,638.0,7.7,54.4,0.5753,1.4,1.5,1.1,2.8,140.0,149.0,119.0,214.0,22,6,2
2005-02-20 23:00:00,1.3,1003.0,275.0,3.7,694.0,156.0,876.0,116.0,976.0,663.0,7.7,53.0,0.5572,1.1,1.4,1.5,1.9,105.0,140.0,149.0,181.0,23,6,2
2005-02-21 00:00:00,1.4,1009.0,275.0,3.3,671.0,148.0,877.0,112.0,1010.0,610.0,6.7,62.8,0.6188,1.3,1.1,1.4,1.9,116.0,105.0,140.0,173.0,0,0,2
2005-02-21 01:00:00,1.1,946.0,275.0,2.1,588.0,93.0,1005.0,80.0,948.0,480.0,6.6,61.9,0.6056,1.4,1.3,1.1,1.7,112.0,116.0,105.0,169.0,1,0,2
2005-02-21 02:00:00,0.8,910.0,275.0,1.2,518.0,66.0,1130.0,59.0,936.0,404.0,5.7,70.3,0.6498,1.1,1.4,1.3,2.2,80.0,112.0,116.0,174.0,2,0,2
2005-02-21 03:00:00,0.6,886.0,275.0,0.7,464.0,52.0,1273.0,47.5,919.0,357.0,4.5,79.2,0.6751,0.8,1.1,1.4,1.6,59.0,80.0,112.0,152.0,3,0,2
2005-02-21 04:00:00,0.55,879.0,275.0,0.5,447.0,38.0,1317.0,36.0,910.0,348.0,4.0,81.5,0.6712,0.6,0.8,1.1,1.5,47.5,59.0,80.0,130.0,4,0,2
2005-02-21 05:00:00,0.5,907.0,275.0,1.0,502.0,50.0,1129.0,49.0,947.0,399.0,3.9,81.5,0.6653,0.55,0.6,0.8,0.8,36.0,47.5,59.0,72.0,5,0,2
2005-02-21 06:00:00,0.6,949.0,275.0,2.1,589.0,77.0,987.0,63.0,1001.0,464.0,3.3,84.3,0.6617,0.5,0.55,0.6,0.5,49.0,36.0,47.5,40.0,6,0,2
2005-02-21 07:00:00,1.2,1054.0,275.0,5.5,786.0,183.0,766.0,123.0,1129.0,699.0,4.2,80.9,0.6742,0.6,0.5,0.55,0.5,63.0,49.0,36.0,56.0,7,0,2
2005-02-21 08:00:00,2.2,1214.0,275.0,10.9,1010.0,256.0,609.0,164.0,1282.0,1006.0,5.1,75.0,0.6646,1.2,0.6,0.5,0.7,123.0,63.0,49.0,81.0,8,0,2
2005-02-21 09:00:00,2.9,1253.0,275.0,13.3,1095.0,355.0,566.0,218.0,1375.0,1206.0,4.6,77.6,0.6651,2.2,1.2,0.6,0.7,164.0,123.0,63.0,81.0,9,0,2
2005-02-21 11:00:00,2.0,1156.0,275.0,7.0,859.0,387.0,684.0,210.0,1196.0,1069.0,6.2,77.4,0.7383,2.9,2.2,1.2,0.9,218.0,164.0,123.0,88.0,11,0,2
2005-02-21 12:00:00,1.7,1132.0,275.0,6.6,837.0,384.0,694.0,208.0,1199.0,1062.0,7.7,67.6,0.7133,2.0,2.9,2.2,1.0,210.0,218.0,164.0,94.0,12,0,2
2005-02-21 13:00:00,2.2,1207.0,275.0,9.3,950.0,368.0,623.0,204.0,1303.0,1162.0,8.1,64.8,0.7039,1.7,2.0,2.9,1.1,208.0,210.0,218.0,97.0,13,0,2
2005-02-21 14:00:00,1.8,1127.0,275.0,7.9,896.0,258.0,664.0,172.0,1227.0,1010.0,8.1,64.0,0.6942,2.2,1.7,2.0,1.1,204.0,208.0,210.0,112.0,14,0,2
2005-02-21 15:00:00,1.6,1112.0,275.0,6.9,851.0,231.0,694.0,157.0,1184.0,931.0,6.9,71.3,0.7118,1.8,2.2,1.7,1.0,172.0,204.0,208.0,104.0,15,0,2
2005-02-21 16:00:00,1.9,1186.0,275.0,8.6,925.0,290.0,641.0,181.0,1272.0,1025.0,7.0,73.7,0.7425,1.6,1.8,2.2,1.1,157.0,172.0,204.0,107.0,16,0,2
2005-02-21 17:00:00,2.2,1192.0,275.0,10.0,976.0,335.0,618.0,194.0,1290.0,1110.0,7.3,70.0,0.7195,1.9,1.6,1.8,1.3,181.0,157.0,172.0,114.0,17,0,2
2005-02-21 18:00:00,2.2,1177.0,275.0,8.8,931.0,293.0,656.0,193.0,1281.0,979.0,5.8,77.8,0.7223,2.2,1.9,1.6,1.2,194.0,181.0,157.0,115.0,18,0,2
2005-02-21 21:00:00,2.7,1118.0,275.0,7.1,863.0,326.0,680.0,208.0,1194.0,1083.0,5.6,74.0,0.6808,2.2,2.2,1.9,1.3,193.0,194.0,181.0,127.0,21,0,2
2005-02-21 22:00:00,1.4,1019.0,275.0,4.4,730.0,188.0,811.0,143.0,1082.0,916.0,5.6,71.9,0.6604,2.7,2.2,2.2,1.1,208.0,193.0,194.0,119.0,22,0,2
2005-02-21 23:00:00,1.2,961.0,275.0,2.9,643.0,163.0,914.0,124.0,1046.0,825.0,6.4,70.7,0.6848,1.4,2.7,2.2,1.5,143.0,208.0,193.0,149.0,23,0,2
2005-02-22 00:00:00,0.8,931.0,275.0,2.1,591.0,102.0,1015.0,89.0,1015.0,704.0,6.3,70.1,0.6733,1.2,1.4,2.7,1.4,124.0,143.0,208.0,140.0,0,1,2
2005-02-22 01:00:00,0.8,938.0,275.0,2.1,592.0,95.0,992.0,85.0,1032.0,668.0,4.4,80.5,0.6825,0.8,1.2,1.4,1.1,89.0,124.0,143.0,105.0,1,1,2
2005-02-22 02:00:00,0.7,888.0,275.0,1.1,511.0,71.0,1112.0,66.0,963.0,512.0,3.9,83.1,0.6787,0.8,0.8,1.2,1.3,85.0,89.0,124.0,116.0,2,1,2
2005-02-22 03:00:00,0.4,844.0,275.0,0.6,454.0,58.5,1327.0,56.0,908.0,385.0,2.5,86.6,0.6407,0.7,0.8,0.8,1.4,66.0,85.0,89.0,112.0,3,1,2
2005-02-22 04:00:00,0.4,851.0,275.0,0.5,440.0,46.0,1349.0,46.0,918.0,377.0,3.4,85.4,0.6736,0.4,0.7,0.8,1.1,56.0,66.0,85.0,80.0,4,1,2
2005-02-22 05:00:00,0.5,905.0,275.0,1.0,503.0,62.0,1152.0,60.0,956.0,467.0,3.3,84.5,0.6608,0.4,0.4,0.7,0.8,46.0,56.0,66.0,59.0,5,1,2
2005-02-22 06:00:00,0.9,987.0,275.0,2.6,628.0,170.0,929.0,117.0,1035.0,691.0,3.4,84.5,0.664,0.5,0.4,0.4,0.6,60.0,46.0,56.0,47.5,6,1,2
2005-02-22 07:00:00,1.5,1124.0,275.0,6.7,842.0,313.0,690.0,178.0,1180.0,981.0,3.4,84.5,0.6677,0.9,0.5,0.4,0.55,117.0,60.0,46.0,36.0,7,1,2
2005-02-22 11:00:00,1.7,1082.0,275.0,6.9,855.0,286.0,725.0,201.0,1140.0,1005.0,9.1,58.4,0.6787,1.5,0.9,0.5,0.5,178.0,117.0,60.0,49.0,11,1,2
2005-02-22 12:00:00,2.0,1123.0,275.0,9.1,942.0,324.0,653.0,208.0,1225.0,1105.0,11.4,48.9,0.658,1.7,1.5,0.9,0.6,201.0,178.0,117.0,63.0,12,1,2
2005-02-22 13:00:00,2.1,1174.0,275.0,10.0,979.0,316.0,611.0,212.0,1282.0,1142.0,8.3,64.4,0.7072,2.0,1.7,1.5,1.2,208.0,201.0,178.0,123.0,13,1,2
2005-02-22 15:00:00,2.1,1120.0,275.0,9.0,940.0,305.0,657.0,201.0,1245.0,917.0,6.6,71.1,0.6973,2.1,2.0,1.7,2.2,212.0,208.0,201.0,164.0,15,1,2
2005-02-22 16:00:00,2.5,1174.0,275.0,10.9,1010.0,360.0,613.0,218.0,1305.0,1050.0,7.4,69.3,0.7165,2.1,2.1,2.0,2.9,201.0,212.0,208.0,218.0,16,1,2
2005-02-22 17:00:00,2.2,1068.0,275.0,7.9,896.0,339.0,702.0,222.0,1177.0,848.0,6.4,70.6,0.6834,2.5,2.1,2.1,2.0,218.0,201.0,212.0,210.0,17,1,2
2005-02-22 18:00:00,2.4,1146.0,275.0,10.2,985.0,304.0,650.0,206.0,1236.0,952.0,5.8,72.5,0.6718,2.2,2.5,2.1,1.7,222.0,218.0,201.0,208.0,18,1,2
2005-02-22 20:00:00,2.6,1062.0,275.0,8.1,903.0,270.0,717.0,190.0,1141.0,720.0,4.2,77.8,0.6491,2.4,2.2,2.5,2.2,206.0,222.0,218.0,204.0,20,1,2
2005-02-22 21:00:00,2.7,1122.0,275.0,8.5,919.0,339.0,680.0,218.0,1201.0,981.0,4.3,79.5,0.6648,2.6,2.4,2.2,1.8,190.0,206.0,222.0,172.0,21,1,2
2005-02-22 22:00:00,1.4,940.0,275.0,3.6,686.0,190.0,903.0,150.0,1005.0,648.0,4.5,75.5,0.6429,2.7,2.6,2.4,1.6,218.0,190.0,206.0,157.0,22,1,2
2005-02-22 23:00:00,0.9,935.0,275.0,2.6,628.0,126.0,995.0,111.0,986.0,611.0,4.4,77.1,0.6523,1.4,2.7,2.6,1.9,150.0,218.0,190.0,181.0,23,1,2
2005-02-23 00:00:00,1.5,1011.0,275.0,4.3,725.0,189.0,852.0,142.0,1050.0,773.0,4.2,78.2,0.6506,0.9,1.4,2.7,2.2,111.0,150.0,218.0,194.0,0,2,2
2005-02-23 01:00:00,1.1,952.0,275.0,3.2,665.0,146.0,907.0,119.0,1007.0,703.0,4.0,79.3,0.6517,1.5,0.9,1.4,2.2,142.0,111.0,150.0,193.0,1,2,2
2005-02-23 02:00:00,0.8,899.0,275.0,1.8,572.0,98.0,1063.0,87.0,951.0,560.0,3.9,78.7,0.643,1.1,1.5,0.9,2.7,119.0,142.0,111.0,208.0,2,2,2
2005-02-23 03:00:00,0.6,880.0,275.0,1.4,533.0,86.5,1161.0,78.5,948.0,499.0,3.5,80.6,0.6403,0.8,1.1,1.5,1.4,87.0,119.0,142.0,143.0,3,2,2
2005-02-23 04:00:00,0.6,882.0,275.0,1.2,516.0,75.0,1132.0,70.0,959.0,575.0,3.2,82.8,0.6426,0.6,0.8,1.1,1.2,78.5,87.0,119.0,124.0,4,2,2
2005-02-23 05:00:00,0.6,844.0,275.0,0.7,466.0,77.0,1261.0,68.0,894.0,478.0,4.1,76.0,0.6304,0.6,0.6,0.8,0.8,70.0,78.5,87.0,89.0,5,2,2
2005-02-23 06:00:00,0.6,860.0,275.0,1.0,497.0,72.0,1251.0,66.0,912.0,442.0,4.2,75.9,0.6311,0.6,0.6,0.6,0.8,68.0,70.0,78.5,85.0,6,2,2
2005-02-23 07:00:00,0.7,917.0,275.0,2.2,597.0,152.0,1084.0,117.0,994.0,602.0,4.5,76.3,0.648,0.6,0.6,0.6,0.7,66.0,68.0,70.0,66.0,7,2,2
2005-02-23 08:00:00,1.7,1126.0,275.0,7.7,886.0,337.0,719.0,197.0,1208.0,936.0,4.4,79.1,0.6687,0.7,0.6,0.6,0.4,117.0,66.0,68.0,56.0,8,2,2
2005-02-23 09:00:00,1.9,1033.0,275.0,6.2,820.0,360.0,740.0,198.0,1114.0,870.0,4.3,79.8,0.6706,1.7,0.7,0.6,0.4,197.0,117.0,66.0,46.0,9,2,2
2005-02-23 10:00:00,1.4,944.0,275.0,3.8,697.0,243.0,881.0,167.0,1022.0,688.0,3.1,83.0,0.6419,1.9,1.7,0.7,0.5,198.0,197.0,117.0,60.0,10,2,2
2005-02-23 11:00:00,1.3,955.0,275.0,3.6,687.0,277.0,895.0,180.0,1004.0,706.0,2.8,83.9,0.6326,1.4,1.9,1.7,0.9,167.0,198.0,197.0,117.0,11,2,2
2005-02-23 12:00:00,1.2,992.0,275.0,3.7,694.0,266.0,900.0,169.0,1020.0,756.0,3.9,79.5,0.6482,1.3,1.4,1.9,1.5,180.0,167.0,198.0,178.0,12,2,2
2005-02-23 13:00:00,1.9,1090.0,275.0,8.3,910.0,317.0,701.0,210.0,1192.0,974.0,5.1,74.5,0.6621,1.2,1.3,1.4,1.7,169.0,180.0,167.0,201.0,13,2,2
2005-02-23 15:00:00,2.3,1148.0,275.0,9.9,975.0,349.0,638.0,223.0,1243.0,1064.0,5.6,74.6,0.6826,1.9,1.2,1.3,2.0,210.0,169.0,180.0,208.0,15,2,2
2005-02-23 16:00:00,2.3,1140.0,275.0,9.2,946.0,377.0,653.0,224.0,1231.0,1076.0,5.4,75.9,0.6875,2.3,1.9,1.2,2.1,223.0,210.0,169.0,212.0,16,2,2
2005-02-23 19:00:00,2.7,1194.0,275.0,11.7,1038.0,388.0,605.0,223.0,1317.0,1181.0,4.8,78.6,0.6826,2.3,2.3,1.9,2.1,224.0,223.0,210.0,201.0,19,2,2
2005-02-23 22:00:00,2.6,1145.0,275.0,9.6,962.0,391.0,657.0,226.0,1212.0,1192.0,4.3,78.9,0.6621,2.7,2.3,2.3,2.5,223.0,224.0,223.0,218.0,22,2,2
2005-02-23 23:00:00,1.5,1016.0,275.0,4.6,744.0,231.0,825.0,167.0,1053.0,1020.0,4.2,77.9,0.6479,2.6,2.7,2.3,2.2,226.0,223.0,224.0,222.0,23,2,2
2005-02-24 00:00:00,1.6,1018.0,275.0,4.7,750.0,248.0,831.0,172.0,1051.0,916.0,3.2,83.0,0.645,1.5,2.6,2.7,2.4,167.0,226.0,223.0,206.0,0,3,2
2005-02-24 01:00:00,1.1,937.0,275.0,2.6,625.0,142.0,977.0,120.0,983.0,798.0,5.1,74.5,0.6626,1.6,1.5,2.6,2.6,172.0,167.0,226.0,190.0,1,3,2
2005-02-24 02:00:00,0.9,949.0,275.0,2.9,647.0,117.0,956.0,100.0,1023.0,762.0,4.0,80.8,0.6666,1.1,1.6,1.5,2.7,120.0,172.0,167.0,218.0,2,3,2
2005-02-24 03:00:00,0.7,895.0,275.0,1.5,545.0,106.5,1080.0,93.0,964.0,685.0,4.3,81.0,0.677,0.9,1.1,1.6,1.4,100.0,120.0,172.0,150.0,3,3,2
2005-02-24 04:00:00,0.6499999999999999,884.0,275.0,1.3,528.0,96.0,1148.0,86.0,960.0,619.0,2.9,85.3,0.6503,0.7,0.9,1.1,0.9,93.0,100.0,120.0,111.0,4,3,2
2005-02-24 05:00:00,0.6,883.0,275.0,1.2,518.0,87.0,1135.0,81.0,962.0,606.0,3.3,84.5,0.6612,0.6499999999999999,0.7,0.9,1.5,86.0,93.0,100.0,142.0,5,3,2
2005-02-24 06:00:00,0.8,968.0,275.0,3.0,652.0,197.0,937.0,131.0,1051.0,788.0,3.6,84.4,0.6724,0.6,0.6499999999999999,0.7,1.1,81.0,86.0,93.0,119.0,6,3,2
2005-02-24 07:00:00,1.5,1071.0,275.0,5.5,787.0,290.0,755.0,170.0,1146.0,947.0,3.8,83.8,0.6771,0.8,0.6,0.6499999999999999,0.8,131.0,81.0,86.0,87.0,7,3,2
2005-02-24 12:00:00,1.4,1060.0,275.0,5.4,784.0,314.0,770.0,196.0,1117.0,941.0,5.5,79.5,0.7238,1.5,0.8,0.6,0.6,170.0,131.0,81.0,78.5,12,3,2
2005-02-24 13:00:00,1.7,1121.0,275.0,7.4,873.0,317.0,697.0,195.0,1206.0,1000.0,6.7,76.2,0.7519,1.4,1.5,0.8,0.6,196.0,170.0,131.0,70.0,13,3,2
2005-02-24 14:00:00,1.9,1118.0,275.0,7.7,888.0,290.0,685.0,189.0,1223.0,962.0,7.9,69.0,0.7394,1.7,1.4,1.5,0.6,195.0,196.0,170.0,68.0,14,3,2
2005-02-24 15:00:00,2.2,1205.0,275.0,10.7,1002.0,385.0,612.0,212.0,1299.0,1214.0,8.5,66.3,0.7387,1.9,1.7,1.4,0.6,189.0,195.0,196.0,66.0,15,3,2
2005-02-24 23:00:00,2.1,1169.0,275.0,7.9,895.0,318.0,681.0,192.0,1201.0,1106.0,5.5,81.5,0.7393,2.2,1.9,1.7,0.7,212.0,189.0,195.0,117.0,23,3,2
2005-02-25 00:00:00,2.5,1181.0,275.0,8.1,905.0,356.0,657.0,202.0,1215.0,1106.0,5.3,84.1,0.753,2.1,2.2,1.9,1.7,192.0,212.0,189.0,197.0,0,4,2
2005-02-25 01:00:00,2.1,1146.0,275.0,7.1,860.0,326.0,692.0,189.0,1181.0,1092.0,5.2,83.9,0.7487,2.5,2.1,2.2,1.9,202.0,192.0,212.0,198.0,1,4,2
2005-02-25 02:00:00,1.5,1059.0,275.0,5.2,773.0,233.0,767.0,157.0,1127.0,984.0,5.1,83.5,0.7416,2.1,2.5,2.1,1.4,189.0,202.0,192.0,167.0,2,4,2
2005-02-25 03:00:00,1.1,1010.0,275.0,3.4,679.0,174.5,854.0,127.0,1046.0,889.0,5.0,82.9,0.73,1.5,2.1,2.5,1.3,157.0,189.0,202.0,180.0,3,4,2
2005-02-25 04:00:00,1.0,1007.0,275.0,3.4,677.0,116.0,863.0,97.0,1053.0,848.0,5.0,82.5,0.7265,1.1,1.5,2.1,1.2,127.0,157.0,189.0,169.0,4,4,2
2005-02-25 05:00:00,0.8,932.0,275.0,2.1,595.0,120.0,991.0,100.0,1025.0,771.0,5.0,82.8,0.7273,1.0,1.1,1.5,1.9,97.0,127.0,157.0,210.0,5,4,2
2005-02-25 06:00:00,1.0,998.0,275.0,4.1,717.0,228.0,872.0,146.0,1095.0,895.0,5.2,80.7,0.7219,0.8,1.0,1.1,2.3,100.0,97.0,127.0,223.0,6,4,2
2005-02-25 07:00:00,1.4,1072.0,275.0,6.1,819.0,303.0,751.0,175.0,1161.0,1003.0,5.3,80.2,0.7179,1.0,0.8,1.0,2.3,146.0,100.0,97.0,224.0,7,4,2
2005-02-25 08:00:00,3.6,1424.0,275.0,18.7,1260.0,378.3333333333333,494.0,180.0,1568.0,1442.0,5.7,79.7,0.734,1.4,1.0,0.8,2.7,175.0,146.0,100.0,223.0,8,4,2
2005-02-25 10:00:00,4.2,1364.0,275.0,17.8,1234.0,529.0,504.0,190.0,1533.0,1606.0,8.3,67.4,0.7384,3.6,1.4,1.0,2.6,180.0,175.0,146.0,226.0,10,4,2
2005-02-25 11:00:00,3.3,1190.0,275.0,11.8,1044.0,615.0,615.0,166.0,1324.0,1354.0,10.8,52.1,0.6746,4.2,3.6,1.4,1.5,190.0,180.0,175.0,167.0,11,4,2
2005-02-25 12:00:00,1.7,1021.0,275.0,6.6,839.0,298.0,771.0,153.0,1084.0,914.0,13.0,40.3,0.6028,3.3,4.2,3.6,1.6,166.0,190.0,180.0,172.0,12,4,2
2005-02-25 13:00:00,2.1,1051.0,275.0,8.4,914.0,317.0,707.0,167.0,1122.0,913.0,10.9,44.8,0.5849,1.7,3.3,4.2,1.1,153.0,166.0,190.0,120.0,13,4,2
2005-02-25 14:00:00,2.2,1021.0,275.0,7.6,882.0,305.0,727.0,137.0,1097.0,847.0,11.5,42.1,0.5706,2.1,1.7,3.3,0.9,167.0,153.0,166.0,100.0,14,4,2
2005-02-25 15:00:00,1.8,1016.0,275.0,6.7,842.0,253.0,762.0,140.0,1067.0,778.0,12.5,38.5,0.5568,2.2,2.1,1.7,0.7,137.0,167.0,153.0,93.0,15,4,2
2005-02-25 16:00:00,2.0,1040.0,275.0,7.9,893.0,296.0,723.0,150.0,1104.0,835.0,12.6,38.5,0.5586,1.8,2.2,2.1,0.6499999999999999,140.0,137.0,167.0,86.0,16,4,2
2005-02-25 17:00:00,2.3,1089.0,275.0,8.4,916.0,293.0,710.0,152.0,1124.0,903.0,12.3,38.4,0.5488,2.0,1.8,2.2,0.6,150.0,140.0,137.0,81.0,17,4,2
2005-02-25 18:00:00,2.8,1148.0,275.0,12.1,1054.0,353.0,631.0,177.0,1233.0,1157.0,10.2,43.1,0.5366,2.3,2.0,1.8,0.8,152.0,150.0,140.0,131.0,18,4,2
2005-02-25 19:00:00,3.4,1162.0,275.0,12.6,1070.0,399.0,625.0,189.0,1229.0,1237.0,8.6,48.2,0.5385,2.8,2.3,2.0,1.5,177.0,152.0,150.0,170.0,19,4,2
2005-02-25 20:00:00,4.0,1197.0,275.0,13.6,1102.0,454.0,609.0,195.0,1309.0,1253.0,7.8,50.8,0.5384,3.4,2.8,2.3,1.4,189.0,177.0,152.0,196.0,20,4,2
2005-02-25 21:00:00,2.3,1059.0,275.0,8.1,905.0,356.0,735.0,179.0,1098.0,1130.0,7.3,52.8,0.5404,4.0,3.4,2.8,1.7,195.0,189.0,177.0,195.0,21,4,2
2005-02-25 22:00:00,2.7,1207.0,275.0,11.2,1023.0,473.0,629.0,188.0,1233.0,1373.0,6.2,62.4,0.5958,2.3,4.0,3.4,1.9,179.0,195.0,189.0,189.0,22,4,2
2005-02-25 23:00:00,2.7,1188.0,275.0,10.1,983.0,482.0,648.0,170.0,1193.0,1338.0,5.1,68.2,0.6033,2.7,2.3,4.0,2.2,188.0,179.0,195.0,212.0,23,4,2
2005-02-26 00:00:00,2.8,1153.0,275.0,8.8,933.0,443.0,687.0,161.0,1133.0,1268.0,4.7,69.0,0.5936,2.7,2.7,2.3,2.1,170.0,188.0,179.0,192.0,0,5,2
2005-02-26 01:00:00,2.1,1061.0,275.0,6.8,849.0,373.0,757.0,145.0,1063.0,1125.0,4.0,69.8,0.5756,2.8,2.7,2.7,2.5,161.0,170.0,188.0,202.0,1,5,2
2005-02-26 02:00:00,1.9,1028.0,275.0,6.4,831.0,320.0,771.0,136.0,1063.0,1054.0,3.4,71.3,0.5626,2.1,2.8,2.7,2.1,145.0,161.0,170.0,189.0,2,5,2
2005-02-26 03:00:00,2.1,1082.0,275.0,6.7,843.0,276.5,729.0,129.0,1061.0,1090.0,2.8,74.0,0.5591,1.9,2.1,2.8,1.5,136.0,145.0,161.0,157.0,3,5,2
2005-02-26 04:00:00,1.7,1037.0,275.0,5.2,771.0,233.0,784.0,122.0,1004.0,1029.0,2.3,75.1,0.5514,2.1,1.9,2.1,1.1,129.0,136.0,145.0,127.0,4,5,2
2005-02-26 05:00:00,1.3,942.0,275.0,3.6,688.0,161.0,897.0,115.0,947.0,882.0,3.8,66.2,0.5359,1.7,2.1,1.9,1.0,122.0,129.0,136.0,97.0,5,5,2
2005-02-26 06:00:00,0.9,904.0,275.0,2.7,633.0,137.0,993.0,103.0,897.0,717.0,4.6,60.5,0.5173,1.3,1.7,2.1,0.8,115.0,122.0,129.0,100.0,6,5,2
2005-02-26 07:00:00,1.0,855.0,275.0,1.9,578.0,144.0,1121.0,108.0,855.0,599.0,5.7,54.3,0.5022,0.9,1.3,1.7,1.0,103.0,115.0,122.0,146.0,7,5,2
